policy_id,age,gender,marital_status,education,occupation,region,driving_experience_years,previous_accidents,traffic_violations,vehicle_year,vehicle_age,vehicle_make,vehicle_type,fuel_type,annual_mileage,engine_cc,coverage_type,annual_premium,deductible,policy_duration_years,multi_policy,credit_score,annual_income,num_dependents,claim_filed
4315,30,Female,Single,Bachelor,Employed,Suburban,10,0,1,2016,8,Hyundai,Sedan,Hybrid,12199,2500,Comprehensive,2216.64,250,13,1,373,191336,1,0
4316,23,Female,Divorced,None,Retired,Suburban,0,0,0,2021,3,Honda,Sedan,Electric,6847,2000,Comprehensive,1607.58,500,2,0,752,106790,2,0
4317,65,Male,Married,PhD,Student,Urban,45,3,1,2018,6,Audi,Coupe,Hybrid,33568,1800,Standard,1697.31,1500,6,1,773,49555,0,0
4318,30,Male,Divorced,None,Self-Employed,Rural,8,0,0,2018,6,Chevrolet,Pickup,Petrol,10122,2500,Basic,995.73,500,13,0,550,38213,0,0
4319,53,Male,Single,High School,Unemployed,Rural,31,4,0,2006,18,BMW,Hatchback,Electric,15190,1800,Basic,2709.45,1500,15,1,499,146342,4,1
4320,30,Female,Divorced,Bachelor,Retired,Rural,9,1,0,2017,7,Nissan,Minivan,Diesel,22802,2500,Basic,1239.68,1000,3,1,820,122945,1,0
4321,41,Female,Divorced,High School,Student,Urban,23,3,2,2011,13,Toyota,SUV,Hybrid,15139,2500,Basic,2288.87,250,11,1,528,175850,0,1
4322,53,Female,Single,Bachelor,Employed,Urban,30,0,0,2019,5,Mercedes,SUV,Electric,10606,2000,Standard,535.15,1500,15,1,738,101148,1,0
4323,51,Female,Widowed,None,Employed,Rural,33,0,3,2018,6,BMW,Pickup,Petrol,16690,1200,Standard,1516.11,2000,15,1,393,129976,0,0
4324,54,Female,Married,PhD,Student,Urban,33,0,0,2010,14,Volkswagen,Pickup,Electric,10728,1800,Standard,490.28,2000,11,1,741,51362,0,0
4325,63,Male,Widowed,PhD,Self-Employed,Suburban,45,0,2,2020,4,Toyota,Hatchback,Petrol,29529,2000,Standard,1660.1,1500,7,1,518,93443,0,0
4326,30,Male,Married,None,Self-Employed,Suburban,9,0,1,2011,13,Chevrolet,Sedan,Petrol,23640,1200,Comprehensive,2136.29,250,12,1,302,92787,1,0
4327,56,Female,Married,Bachelor,Employed,Urban,38,0,1,2010,14,Volkswagen,Hatchback,Electric,7767,1200,Comprehensive,2937.88,2000,13,0,584,148283,2,0
4328,39,Female,Single,Master,Student,Urban,17,0,1,2011,13,Hyundai,Minivan,Electric,31204,2000,Comprehensive,1835.34,250,10,1,638,22589,0,0
4329,49,Male,Married,None,Self-Employed,Urban,27,1,1,2024,0,Honda,Sedan,Diesel,8075,1800,Comprehensive,965.59,1500,6,1,457,132917,2,1
4330,44,Female,Divorced,Bachelor,Student,Suburban,23,0,0,2006,18,Honda,SUV,Hybrid,14915,3500,Standard,2829.01,1500,2,0,722,145187,0,0
4331,28,Female,Divorced,Master,Employed,Urban,6,0,1,2015,9,Volkswagen,Coupe,Electric,28410,1500,Basic,1404.94,1500,15,0,485,85321,2,1
4332,68,Female,Divorced,Bachelor,Employed,Rural,45,1,1,2018,6,Toyota,Coupe,Hybrid,21530,1500,Comprehensive,1672.33,2000,10,0,489,195947,1,0
4333,68,Male,Single,Bachelor,Self-Employed,Rural,47,0,2,2011,13,Nissan,SUV,Hybrid,19646,1800,Comprehensive,2526.38,1500,4,0,530,97640,3,1
4334,34,Male,Married,None,Retired,Urban,11,3,0,2023,1,Chevrolet,Coupe,Hybrid,12421,1000,Standard,2664.15,1500,5,0,815,146239,2,0
4335,43,Female,Married,High School,Unemployed,Urban,22,0,0,2011,13,BMW,Minivan,Petrol,13076,1500,Comprehensive,1031.22,1500,13,0,435,187578,1,0
4336,58,Female,Widowed,High School,Retired,Rural,40,0,0,2011,13,Toyota,Pickup,Petrol,30664,1500,Comprehensive,2855.31,1500,5,0,695,133004,3,1
4337,54,Male,Married,Bachelor,Employed,Rural,32,0,0,2009,15,Volkswagen,SUV,Petrol,5476,1200,Basic,2964.86,2000,9,0,718,57164,2,0
4338,42,Female,Married,None,Self-Employed,Urban,24,1,1,2010,14,Volkswagen,Pickup,Hybrid,16578,1500,Basic,2815.57,500,8,0,629,139949,2,0
4339,57,Female,Married,Master,Student,Rural,34,1,2,2012,12,Audi,Sedan,Electric,34248,2000,Basic,2987.66,1000,14,1,621,174026,2,0
4340,55,Male,Married,High School,Self-Employed,Rural,35,1,0,2009,15,Nissan,Coupe,Electric,25150,2000,Standard,2413.34,250,2,1,651,149755,1,1
4341,50,Male,Divorced,None,Employed,Rural,28,1,2,2005,19,Ford,Coupe,Petrol,8168,1800,Basic,1739.08,1000,1,1,439,163825,0,0
4342,74,Male,Single,None,Employed,Urban,56,2,0,2005,19,Hyundai,Minivan,Hybrid,13112,1800,Basic,2523.32,2000,13,1,401,88354,3,0
4343,43,Male,Divorced,Bachelor,Self-Employed,Urban,25,0,2,2014,10,Mercedes,Sedan,Petrol,13188,1800,Basic,2215.56,1500,7,0,401,40157,2,1
4344,33,Female,Widowed,Master,Employed,Rural,10,0,0,2024,0,Honda,SUV,Diesel,23270,1500,Basic,2211.91,1500,4,0,834,89913,1,1
4345,20,Female,Married,None,Self-Employed,Suburban,0,3,0,2014,10,Toyota,Hatchback,Hybrid,26572,2500,Standard,1883.42,500,15,0,817,49565,2,1
4346,53,Female,Widowed,None,Retired,Rural,30,0,0,2017,7,Nissan,Pickup,Electric,31687,2000,Standard,1812.83,500,9,0,383,141668,0,1
4347,28,Male,Divorced,PhD,Self-Employed,Suburban,6,1,0,2009,15,BMW,Hatchback,Diesel,25127,2000,Comprehensive,1943.07,1500,5,1,693,185029,2,1
4348,33,Male,Single,None,Retired,Urban,12,1,0,2024,0,Hyundai,Hatchback,Hybrid,19706,2000,Standard,875.34,1500,10,0,755,32577,1,0
4349,69,Male,Single,Master,Student,Suburban,49,0,0,2013,11,Honda,SUV,Hybrid,33745,1500,Standard,1957.73,500,5,1,607,171215,0,0
4350,47,Female,Married,High School,Student,Urban,27,1,5,2011,13,Honda,Minivan,Petrol,12820,1500,Basic,2564.33,2000,2,0,456,17914,2,1
4351,27,Female,Divorced,High School,Student,Suburban,4,0,2,2022,2,Mercedes,Sedan,Hybrid,31119,1800,Basic,725.44,1500,3,0,369,48051,0,0
4352,66,Female,Divorced,Bachelor,Student,Urban,46,0,0,2024,0,Volkswagen,Hatchback,Hybrid,21004,3000,Standard,2806.21,500,6,1,545,80871,1,0
4353,56,Female,Single,Master,Student,Urban,34,0,1,2021,3,Honda,Pickup,Hybrid,6149,1800,Standard,819.85,2000,12,0,513,131690,0,0
4354,31,Female,Single,Master,Self-Employed,Rural,12,1,1,2014,10,Mercedes,Minivan,Diesel,11012,1500,Comprehensive,2159.72,500,3,0,401,128896,2,1
4355,53,Male,Widowed,High School,Unemployed,Suburban,30,2,0,2006,18,Ford,Sedan,Diesel,18824,1000,Basic,2852.26,250,9,0,380,199811,1,0
4356,26,Female,Divorced,Master,Unemployed,Rural,4,1,0,2022,2,Nissan,SUV,Electric,21415,2500,Standard,756.04,1500,3,1,320,91689,0,0
4357,38,Female,Widowed,Master,Student,Suburban,20,3,1,2010,14,Nissan,Coupe,Diesel,13490,1800,Basic,1933.04,1500,15,1,634,80802,1,0
4358,65,Male,Married,Master,Self-Employed,Suburban,46,0,0,2022,2,Ford,Pickup,Petrol,27626,1000,Standard,2034.21,1500,3,1,345,127319,1,1
4359,21,Male,Widowed,Master,Employed,Rural,0,0,1,2020,4,BMW,Minivan,Diesel,11896,2500,Basic,2544.66,250,1,0,560,144278,1,1
4360,34,Female,Married,PhD,Unemployed,Urban,12,1,0,2012,12,Toyota,Minivan,Petrol,23786,2000,Basic,881.88,500,7,0,418,81801,1,0
4361,23,Female,Married,Bachelor,Retired,Suburban,3,0,1,2017,7,Chevrolet,Hatchback,Hybrid,21171,1800,Standard,1020.44,2000,1,1,466,182419,3,0
4362,19,Male,Widowed,Bachelor,Employed,Rural,0,0,1,2021,3,Volkswagen,SUV,Hybrid,12831,2000,Comprehensive,1500.26,2000,4,0,574,199854,2,0
4363,21,Female,Divorced,None,Retired,Urban,0,0,0,2013,11,Hyundai,Pickup,Petrol,26674,3000,Basic,2700.21,1500,15,0,618,148612,2,1
4364,24,Male,Widowed,Bachelor,Self-Employed,Suburban,4,0,1,2016,8,Volkswagen,Minivan,Diesel,16817,1500,Comprehensive,1731.09,1500,15,1,476,70848,1,1
4365,61,Female,Single,PhD,Employed,Urban,41,2,1,2017,7,Volkswagen,Coupe,Electric,13062,1500,Comprehensive,2409.54,250,13,0,605,137104,4,0
4366,32,Female,Widowed,PhD,Student,Rural,11,1,0,2016,8,Ford,Minivan,Hybrid,11456,1500,Basic,2059.66,250,13,1,441,140274,4,1
4367,23,Male,Married,Master,Student,Rural,3,2,0,2007,17,Ford,Pickup,Hybrid,12333,1800,Basic,1569.83,500,15,0,421,192442,0,1
4368,67,Male,Single,PhD,Unemployed,Urban,44,0,0,2010,14,Honda,Minivan,Diesel,12243,1000,Basic,2664.59,1500,2,0,316,147071,2,0
4369,21,Female,Divorced,PhD,Self-Employed,Urban,0,2,0,2017,7,Nissan,Hatchback,Diesel,6380,2000,Basic,2095.38,250,12,1,622,143945,0,1
4370,18,Male,Single,PhD,Student,Suburban,0,1,3,2024,0,Honda,Coupe,Hybrid,15877,3000,Standard,1157.3,1000,12,0,599,143164,1,0
4371,32,Male,Divorced,PhD,Retired,Urban,10,0,3,2017,7,BMW,Hatchback,Petrol,14105,1500,Standard,657.82,250,8,1,755,138594,3,0
4372,33,Male,Married,High School,Student,Rural,15,0,0,2019,5,Chevrolet,SUV,Petrol,31039,1800,Standard,688.24,500,5,1,850,172176,0,0
4373,61,Male,Single,Master,Retired,Suburban,38,0,0,2022,2,Hyundai,Minivan,Diesel,24418,1500,Comprehensive,401.53,250,3,1,398,59462,1,0
4374,20,Male,Divorced,Master,Self-Employed,Suburban,0,4,2,2022,2,Hyundai,Minivan,Electric,21760,3500,Basic,2527.83,250,4,0,699,86496,0,1
4375,53,Female,Widowed,High School,Unemployed,Suburban,30,0,1,2018,6,Hyundai,SUV,Petrol,10711,2000,Comprehensive,2049.95,1000,15,0,760,172241,4,0
4376,66,Male,Widowed,PhD,Self-Employed,Suburban,46,0,1,2005,19,Honda,Minivan,Petrol,12452,2000,Standard,2149.85,2000,15,1,329,89543,0,0
4377,47,Female,Widowed,Bachelor,Employed,Suburban,25,0,0,2015,9,Audi,Pickup,Diesel,12148,2000,Basic,1113.41,500,6,1,505,197641,2,0
4378,64,Male,Single,Master,Retired,Urban,44,0,1,2019,5,Audi,SUV,Electric,22764,2000,Standard,883.48,250,15,0,466,129319,4,0
4379,59,Male,Married,None,Employed,Suburban,39,4,1,2011,13,Ford,Coupe,Electric,16116,1800,Basic,1693.3,250,6,0,509,138781,2,0
4380,66,Female,Single,Bachelor,Self-Employed,Urban,43,1,1,2011,13,Hyundai,Minivan,Hybrid,13903,1500,Basic,2546.28,1500,14,0,599,38277,3,0
4381,66,Male,Divorced,None,Unemployed,Suburban,44,1,0,2007,17,Mercedes,Pickup,Electric,28565,2000,Basic,1660.54,1500,4,0,427,48699,2,0
4382,55,Female,Widowed,Bachelor,Unemployed,Suburban,37,4,0,2017,7,BMW,Pickup,Hybrid,11028,1800,Basic,2492.92,250,5,0,833,110425,0,1
4383,68,Male,Widowed,PhD,Student,Suburban,45,0,1,2017,7,Honda,Sedan,Diesel,20875,2000,Standard,1863.11,2000,14,1,547,72617,2,0
4384,57,Male,Single,High School,Student,Rural,34,0,1,2018,6,Chevrolet,Coupe,Hybrid,27945,2000,Basic,2272.9,1500,10,1,803,19311,2,1
4385,25,Male,Divorced,Bachelor,Unemployed,Suburban,2,1,0,2014,10,Toyota,SUV,Hybrid,11032,3500,Comprehensive,802.25,1000,3,0,626,93962,0,1
4386,26,Male,Married,PhD,Retired,Rural,5,1,1,2008,16,Mercedes,Pickup,Electric,19190,2000,Comprehensive,2888.24,500,7,0,557,60657,0,1
4387,65,Male,Single,Master,Unemployed,Suburban,47,3,0,2012,12,Audi,Sedan,Electric,11363,1500,Standard,490.73,1500,13,0,537,100800,0,0
4388,55,Male,Widowed,None,Retired,Rural,35,1,0,2017,7,Ford,Coupe,Diesel,33578,1500,Standard,1808.5,250,15,1,546,125666,3,0
4389,43,Male,Single,None,Student,Rural,23,0,0,2013,11,Audi,Coupe,Petrol,29928,2500,Standard,2541.73,500,10,0,427,108001,2,0
4390,46,Male,Widowed,Master,Self-Employed,Suburban,23,3,1,2006,18,Honda,Minivan,Diesel,29711,3000,Standard,307.58,1000,14,0,831,125433,4,1
4391,56,Male,Widowed,Master,Employed,Suburban,33,1,1,2023,1,Nissan,Sedan,Electric,5214,1500,Standard,750.36,2000,6,0,428,29296,0,0
4392,71,Male,Widowed,Master,Self-Employed,Urban,50,0,0,2018,6,Audi,Hatchback,Diesel,5093,3500,Standard,2888.87,500,14,1,655,58488,0,0
4393,54,Male,Married,Master,Employed,Suburban,31,0,1,2006,18,Chevrolet,SUV,Electric,19197,1000,Standard,891.58,2000,10,1,317,184598,2,0
4394,74,Male,Divorced,High School,Employed,Suburban,56,1,1,2023,1,BMW,Sedan,Electric,15374,1000,Basic,550.27,1000,9,0,440,153154,0,0
4395,47,Female,Single,Bachelor,Unemployed,Rural,24,0,0,2008,16,Audi,Minivan,Electric,18794,1000,Basic,1677.23,1000,15,1,450,104287,1,0
4396,62,Male,Widowed,PhD,Student,Urban,40,3,0,2024,0,Chevrolet,SUV,Electric,17094,2500,Comprehensive,1305.89,1000,3,0,440,50506,0,1
4397,30,Male,Divorced,Master,Employed,Suburban,10,1,1,2013,11,Chevrolet,Pickup,Electric,32266,1800,Standard,1976.96,1000,3,0,448,134668,0,1
4398,48,Female,Widowed,Master,Retired,Rural,26,0,0,2006,18,Nissan,Sedan,Diesel,11300,1500,Comprehensive,1925.9,500,4,1,598,182271,1,0
4399,25,Female,Divorced,None,Unemployed,Rural,7,0,2,2018,6,Toyota,Coupe,Petrol,20522,1800,Standard,1408.94,250,4,0,506,21148,2,0
4400,42,Male,Married,High School,Self-Employed,Suburban,24,3,0,2009,15,Toyota,Minivan,Electric,22465,1800,Basic,2128.63,500,12,0,542,195466,0,0
4401,47,Male,Divorced,High School,Unemployed,Suburban,25,0,0,2009,15,Hyundai,Sedan,Diesel,32389,1500,Standard,2935.92,500,10,1,656,90757,1,1
4402,39,Female,Married,High School,Self-Employed,Suburban,18,0,2,2006,18,Hyundai,SUV,Diesel,23463,2000,Comprehensive,322.31,500,7,1,454,128985,4,1
4403,33,Female,Married,High School,Employed,Urban,12,0,1,2007,17,Chevrolet,Pickup,Diesel,27001,3500,Basic,2478.19,250,1,0,477,150137,3,1
4404,18,Male,Widowed,Master,Student,Urban,0,1,1,2016,8,Volkswagen,Minivan,Electric,18876,2000,Comprehensive,1100.01,250,4,0,767,52623,3,1
4405,50,Male,Divorced,None,Student,Rural,32,1,1,2008,16,Volkswagen,Minivan,Electric,27913,1800,Basic,802.57,250,7,0,477,98659,2,0
4406,51,Male,Single,High School,Self-Employed,Suburban,32,0,2,2008,16,Ford,SUV,Hybrid,32324,1000,Standard,2169.77,1000,12,0,556,96926,2,1
4407,65,Male,Married,High School,Self-Employed,Rural,43,1,0,2019,5,BMW,SUV,Diesel,5704,1800,Basic,1559.19,1000,4,1,811,86149,1,0
4408,37,Male,Married,Bachelor,Employed,Suburban,17,1,1,2009,15,Honda,SUV,Electric,9760,1800,Basic,1199.5,2000,11,1,703,32643,0,0
4409,75,Male,Divorced,High School,Self-Employed,Urban,54,0,1,2008,16,Ford,SUV,Electric,27142,2500,Comprehensive,584.18,250,1,0,500,40531,1,0
4410,67,Female,Single,PhD,Self-Employed,Urban,46,4,0,2023,1,Nissan,Pickup,Hybrid,31323,2000,Standard,531.78,500,12,0,711,112896,2,1
4411,66,Female,Widowed,Master,Retired,Suburban,44,0,1,2017,7,Toyota,Minivan,Hybrid,7852,3500,Basic,2315.98,1000,7,1,497,169262,4,1
4412,41,Female,Married,High School,Retired,Urban,18,0,2,2022,2,Chevrolet,Sedan,Petrol,9684,1800,Basic,1026.52,500,11,1,579,41697,0,0
4413,34,Female,Divorced,High School,Employed,Urban,13,0,2,2019,5,Hyundai,Coupe,Petrol,8283,2000,Basic,2523.89,250,2,0,519,185179,1,1
4414,29,Male,Married,None,Self-Employed,Suburban,8,0,1,2014,10,BMW,Minivan,Electric,6732,1000,Standard,485.14,250,7,1,838,136660,3,1
4415,25,Male,Married,Bachelor,Self-Employed,Suburban,7,1,0,2024,0,Toyota,Hatchback,Hybrid,17620,2000,Basic,674.86,1500,14,0,376,33765,4,0
4416,48,Male,Widowed,High School,Student,Urban,27,0,1,2007,17,Mercedes,Hatchback,Hybrid,20286,2000,Comprehensive,1518.75,1000,1,0,715,47126,4,0
4417,44,Male,Widowed,High School,Self-Employed,Suburban,23,0,0,2007,17,BMW,Pickup,Hybrid,33492,2000,Standard,2693.42,2000,13,1,790,72045,1,0
4418,28,Female,Divorced,None,Employed,Urban,7,1,0,2023,1,Honda,Sedan,Hybrid,24564,1200,Basic,2210.95,2000,9,0,580,19669,2,0
4419,41,Female,Married,PhD,Self-Employed,Rural,23,0,0,2010,14,Chevrolet,SUV,Diesel,8734,1000,Comprehensive,1531.22,1500,8,1,477,183300,0,0
4420,69,Female,Widowed,Master,Unemployed,Urban,48,0,0,2017,7,Ford,Pickup,Diesel,6471,2500,Standard,1911.53,1500,5,0,759,65287,0,0
4421,28,Male,Divorced,PhD,Retired,Suburban,9,0,1,2010,14,Ford,SUV,Petrol,28930,2500,Basic,2715.45,1000,15,0,306,182350,1,1
4422,34,Female,Married,Master,Employed,Suburban,12,0,0,2014,10,Toyota,SUV,Electric,10221,1800,Basic,2117.49,500,1,0,729,180282,4,0
4423,22,Male,Widowed,Bachelor,Student,Urban,0,0,1,2021,3,Mercedes,Minivan,Diesel,14651,1800,Basic,462.45,2000,10,1,576,38077,0,0
4424,44,Male,Married,None,Unemployed,Rural,22,0,1,2006,18,Toyota,Sedan,Petrol,28853,1800,Standard,1355.56,1500,10,1,420,28507,3,1
4425,49,Male,Single,High School,Student,Rural,31,0,0,2022,2,Ford,SUV,Diesel,21836,1500,Standard,2556.76,1500,7,1,775,114553,1,0
4426,20,Female,Married,Master,Retired,Suburban,2,1,5,2014,10,Ford,Pickup,Electric,6707,1800,Standard,1057.39,1000,2,0,686,46926,2,1
4427,58,Female,Single,Bachelor,Self-Employed,Urban,40,2,0,2022,2,Chevrolet,Minivan,Hybrid,19794,1500,Comprehensive,2269.24,500,10,0,821,95560,3,0
4428,27,Male,Married,None,Employed,Rural,8,0,0,2008,16,Mercedes,Minivan,Petrol,29286,2500,Standard,2851.1,1000,4,1,342,58384,2,1
4429,49,Male,Single,PhD,Student,Rural,26,0,0,2020,4,Mercedes,Hatchback,Diesel,7248,2000,Standard,2169.15,1000,3,0,764,55833,2,0
4430,63,Female,Single,Master,Self-Employed,Rural,43,0,1,2008,16,Hyundai,Coupe,Hybrid,6398,1800,Basic,2088.47,1000,9,0,493,172981,2,1
4431,22,Male,Widowed,High School,Retired,Suburban,0,2,0,2023,1,BMW,Coupe,Electric,6741,2500,Comprehensive,490.87,250,5,1,725,85987,2,1
4432,24,Female,Widowed,Master,Self-Employed,Urban,5,0,2,2007,17,Honda,Minivan,Diesel,25870,2000,Standard,2540.8,250,15,1,846,119711,2,1
4433,28,Female,Married,High School,Self-Employed,Rural,9,0,0,2019,5,Ford,Coupe,Hybrid,15098,2000,Comprehensive,1962.13,1000,4,1,699,50364,0,0
4434,52,Female,Single,None,Employed,Rural,31,0,0,2022,2,Toyota,Coupe,Hybrid,32349,1500,Comprehensive,1250.94,1000,2,1,511,61600,4,0
4435,28,Female,Single,Bachelor,Unemployed,Suburban,10,0,1,2018,6,Hyundai,Sedan,Hybrid,11690,2000,Comprehensive,1982.34,1000,15,0,710,54748,2,0
4436,58,Female,Single,None,Retired,Rural,39,0,5,2010,14,Toyota,Hatchback,Electric,19924,2000,Comprehensive,2545.87,2000,6,1,374,194870,4,1
4437,51,Female,Married,High School,Employed,Rural,28,2,1,2019,5,BMW,Hatchback,Diesel,15746,1200,Standard,1133.85,1000,10,0,648,188217,1,0
4438,47,Female,Single,Bachelor,Unemployed,Suburban,29,0,0,2010,14,Ford,Hatchback,Hybrid,9260,2500,Standard,2227.28,1500,8,1,379,118730,1,0
4439,44,Male,Single,Bachelor,Employed,Suburban,21,0,2,2018,6,Ford,Minivan,Electric,29009,2000,Standard,759.45,1500,12,1,368,192564,3,0
4440,18,Male,Divorced,High School,Unemployed,Rural,0,1,2,2011,13,Volkswagen,Minivan,Hybrid,27264,1500,Standard,2359.88,1500,15,0,819,176011,4,0
4441,53,Male,Widowed,High School,Employed,Urban,33,1,1,2016,8,BMW,Pickup,Hybrid,25628,1800,Basic,1071.84,1500,5,0,558,145171,0,1
4442,54,Male,Married,High School,Self-Employed,Rural,34,2,1,2020,4,Toyota,Hatchback,Diesel,9640,2500,Basic,2716.01,250,12,1,730,150655,3,0
4443,21,Male,Widowed,Master,Student,Suburban,2,0,0,2016,8,Audi,Coupe,Electric,6397,2000,Standard,590.66,1500,6,0,602,132043,2,0
4444,32,Female,Single,Bachelor,Employed,Urban,12,0,0,2013,11,Ford,Pickup,Diesel,14679,2000,Standard,1774.63,250,4,1,769,114774,0,0
4445,18,Male,Single,Bachelor,Unemployed,Rural,0,0,0,2008,16,Nissan,Minivan,Diesel,14255,1500,Comprehensive,1700.08,1500,8,1,456,56420,0,1
4446,54,Female,Divorced,Bachelor,Self-Employed,Urban,36,0,0,2015,9,Honda,SUV,Diesel,12211,1800,Basic,2199.75,2000,13,0,335,69947,0,1
4447,74,Female,Married,High School,Student,Suburban,55,1,2,2013,11,Honda,Coupe,Petrol,21844,1200,Standard,2832.79,2000,14,1,365,108382,0,1
4448,64,Male,Married,High School,Self-Employed,Rural,44,2,0,2020,4,Toyota,Sedan,Hybrid,18005,1800,Basic,1069.99,500,8,1,382,173978,0,1
4449,67,Female,Divorced,Master,Unemployed,Urban,47,0,1,2018,6,Ford,Coupe,Electric,9351,2500,Basic,1022.28,1500,7,0,539,17089,3,1
4450,19,Female,Single,Master,Retired,Rural,0,1,1,2013,11,Ford,Pickup,Hybrid,23020,1800,Standard,493.07,250,3,1,521,164740,1,0
4451,34,Female,Single,PhD,Student,Rural,12,0,0,2008,16,Nissan,Sedan,Hybrid,6582,1200,Comprehensive,515.23,250,11,0,735,57477,2,0
4452,54,Female,Divorced,High School,Self-Employed,Suburban,31,0,2,2010,14,BMW,Hatchback,Diesel,12522,1200,Comprehensive,854.5,2000,11,1,357,198408,0,1
4453,69,Male,Single,Bachelor,Self-Employed,Suburban,50,2,0,2012,12,Volkswagen,Minivan,Diesel,32086,2000,Basic,2742.24,2000,15,0,794,29721,0,1
4454,30,Female,Married,Master,Self-Employed,Urban,9,1,2,2018,6,Ford,Minivan,Petrol,20553,1500,Basic,752.87,1500,6,1,424,89165,0,1
4455,55,Male,Divorced,PhD,Unemployed,Suburban,37,0,1,2014,10,Toyota,Hatchback,Electric,19080,2500,Standard,1221.69,1000,9,0,699,140462,2,0
4456,21,Female,Divorced,PhD,Employed,Rural,2,1,2,2020,4,Hyundai,Pickup,Petrol,25715,1800,Basic,1444.99,250,8,0,391,181936,0,1
4457,32,Male,Single,Master,Student,Suburban,9,0,5,2024,0,Chevrolet,Coupe,Diesel,23280,1000,Standard,923.56,2000,5,0,811,34340,2,0
4458,42,Male,Single,Bachelor,Self-Employed,Rural,22,0,0,2011,13,Honda,Coupe,Electric,23941,1800,Standard,629.09,1000,6,1,351,162395,4,0
4459,48,Female,Married,Master,Self-Employed,Urban,27,0,0,2024,0,Audi,Minivan,Electric,29577,2500,Standard,1279.43,500,1,1,446,180455,1,1
4460,18,Male,Divorced,PhD,Self-Employed,Suburban,0,0,1,2012,12,Nissan,SUV,Diesel,15917,1800,Standard,1755.09,1000,6,1,624,19714,4,0
4461,24,Female,Widowed,None,Employed,Suburban,2,2,2,2006,18,Volkswagen,Pickup,Diesel,34012,1500,Standard,1931.81,500,10,0,497,37787,2,1
4462,56,Male,Divorced,PhD,Unemployed,Rural,36,2,2,2021,3,Audi,Hatchback,Petrol,25286,1500,Basic,2994.67,1000,8,1,800,178221,2,1
4463,27,Female,Widowed,Bachelor,Retired,Suburban,5,0,1,2006,18,Audi,Sedan,Hybrid,8609,1500,Basic,1488.88,500,13,0,668,84632,4,0
4464,53,Male,Divorced,Bachelor,Self-Employed,Suburban,34,0,0,2019,5,Hyundai,Sedan,Hybrid,11473,2000,Standard,2069.39,2000,4,0,651,111562,0,0
4465,34,Male,Divorced,Master,Unemployed,Rural,11,0,0,2007,17,BMW,Coupe,Hybrid,21174,1800,Basic,992.11,250,14,1,685,130549,0,0
4466,22,Female,Divorced,Master,Self-Employed,Rural,1,0,0,2024,0,Toyota,Sedan,Diesel,11784,1500,Comprehensive,912.82,1500,10,1,693,90710,1,1
4467,18,Female,Single,High School,Student,Suburban,0,3,2,2016,8,Ford,Sedan,Petrol,12654,1500,Comprehensive,2279.8,250,13,0,622,48495,2,1
4468,21,Female,Single,High School,Unemployed,Suburban,0,0,0,2011,13,Toyota,Hatchback,Electric,19001,1500,Comprehensive,2089.09,2000,8,1,752,128189,2,0
4469,54,Male,Married,None,Unemployed,Suburban,35,0,0,2007,17,Honda,Minivan,Diesel,24746,1800,Comprehensive,1848.43,2000,9,0,821,16461,2,0
4470,44,Male,Widowed,PhD,Unemployed,Suburban,26,0,0,2023,1,Hyundai,Pickup,Hybrid,15801,1800,Comprehensive,890.81,2000,8,1,553,115548,0,0
4471,24,Female,Single,PhD,Self-Employed,Urban,5,4,0,2014,10,Nissan,Pickup,Hybrid,30286,1800,Comprehensive,1655.98,500,8,0,841,181218,2,0
4472,37,Female,Married,Bachelor,Retired,Rural,19,1,1,2007,17,Volkswagen,Hatchback,Hybrid,30677,1800,Comprehensive,1517.24,2000,4,1,453,173403,4,1
4473,26,Male,Married,None,Retired,Urban,7,0,2,2008,16,Honda,Hatchback,Diesel,11799,2500,Standard,2261.38,2000,2,1,415,158744,0,0
4474,41,Female,Single,Master,Unemployed,Urban,20,1,1,2013,11,Toyota,Hatchback,Petrol,29017,1800,Standard,2173.76,250,6,1,544,146504,0,1
4475,41,Male,Divorced,Bachelor,Student,Suburban,21,0,0,2020,4,Audi,SUV,Hybrid,21484,1800,Basic,972.21,1000,9,0,743,176621,1,1
4476,43,Female,Divorced,Master,Employed,Rural,24,0,3,2017,7,Mercedes,Minivan,Hybrid,21829,1800,Basic,915.75,500,10,0,307,140570,1,1
4477,54,Male,Single,High School,Retired,Urban,33,3,1,2011,13,Hyundai,Coupe,Hybrid,21205,1500,Basic,2698.24,1500,2,1,557,184560,0,0
4478,33,Female,Widowed,PhD,Employed,Rural,13,0,0,2017,7,Honda,SUV,Electric,9692,3500,Standard,2810.97,1000,8,0,577,47660,4,0
4479,22,Female,Divorced,High School,Retired,Suburban,1,1,2,2017,7,Toyota,Hatchback,Hybrid,30093,1000,Basic,1560.32,250,13,0,818,156394,3,0
4480,74,Male,Single,Master,Employed,Urban,54,1,0,2005,19,Volkswagen,Minivan,Petrol,34648,1800,Comprehensive,2292.31,1500,15,0,787,42364,3,1
4481,29,Male,Divorced,High School,Self-Employed,Urban,7,0,1,2009,15,Nissan,SUV,Electric,21811,1800,Comprehensive,2616.52,1000,6,1,804,97369,0,0
4482,47,Male,Divorced,Master,Employed,Rural,24,0,3,2015,9,Ford,Sedan,Petrol,29125,1200,Comprehensive,2750.53,1500,10,1,494,118695,1,1
