Claim_ID,Age,Gender,Policy_Type,Vehicle_Type,Accident_Type,Annual_Premium,Claim_Amount,Police_Report,Witness_Present,Past_Claims,Days_To_Claim,Incident_Location,Claim_Status
60252,36,Male,Gold,Sedan,Minor,20944,307567,No,No,1,19,Urban,0
60253,44,Female,Gold,Hatchback,Minor,59686,127647,Yes,Yes,5,43,Rural,1
60254,69,Male,Premium,SUV,Major,77933,156938,No,Yes,4,21,Rural,0
60255,55,Male,Gold,SUV,Minor,25594,595141,Yes,Yes,3,58,Urban,1
60256,34,Male,Basic,Hatchback,Major,81987,14877,No,No,1,13,Rural,0
60257,63,Female,Premium,Truck,Total Loss,39281,440478,No,No,2,24,Urban,0
60258,41,Male,Gold,SUV,Minor,28555,90894,No,Yes,2,46,Urban,0
60259,45,Male,Gold,SUV,Total Loss,70290,422852,No,Yes,1,50,Urban,0
60260,30,Female,Premium,SUV,Total Loss,29728,448426,Yes,No,5,17,Rural,0
60261,64,Male,Basic,SUV,Total Loss,76375,567108,No,Yes,5,37,Urban,0
60262,38,Male,Basic,Sedan,Major,60813,305657,No,Yes,1,44,Urban,0
60263,47,Male,Premium,Truck,Total Loss,44235,526105,Yes,No,2,34,Rural,0
60264,35,Male,Premium,SUV,Major,28740,363124,Yes,Yes,1,10,Rural,1
60265,31,Male,Gold,Truck,Minor,59335,244039,No,Yes,4,23,Urban,0
60266,59,Female,Gold,Sedan,Total Loss,84078,528097,Yes,No,0,21,Urban,0
60267,48,Male,Basic,SUV,Total Loss,18794,579941,Yes,Yes,3,46,Rural,0
60268,22,Female,Gold,SUV,Major,79758,104941,No,No,0,1,Urban,0
60269,34,Female,Basic,Sedan,Major,60054,356230,No,Yes,4,34,Urban,1
60270,30,Female,Basic,Hatchback,Minor,32804,504079,Yes,No,2,28,Urban,0
60271,45,Male,Gold,Sedan,Minor,33916,599317,No,No,1,25,Rural,0
60272,57,Female,Basic,Sedan,Total Loss,76586,351001,Yes,No,0,59,Urban,1
60273,23,Male,Gold,SUV,Minor,52289,229874,No,Yes,1,55,Urban,0
60274,50,Female,Premium,Sedan,Major,60306,366172,Yes,No,5,48,Urban,0
60275,52,Male,Gold,SUV,Minor,76226,168410,Yes,No,5,16,Rural,1
60276,42,Female,Basic,SUV,Total Loss,67600,331561,No,Yes,2,2,Urban,0
60277,57,Female,Basic,Truck,Minor,49572,398347,Yes,Yes,5,20,Urban,0
60278,52,Male,Basic,Hatchback,Minor,31524,318115,Yes,Yes,3,49,Rural,1
60279,71,Female,Basic,Hatchback,Minor,26998,344013,No,Yes,4,47,Urban,0
60280,58,Male,Gold,Sedan,Major,41414,562111,No,No,2,48,Urban,0
60281,19,Male,Basic,SUV,Total Loss,44852,454077,Yes,No,2,28,Rural,0
60282,52,Male,Basic,Truck,Major,59188,138211,No,Yes,3,40,Rural,0
60283,41,Male,Premium,Sedan,Total Loss,17153,220762,Yes,Yes,4,5,Rural,0
60284,42,Male,Gold,Sedan,Minor,67807,307567,Yes,No,1,15,Rural,1
60285,41,Male,Gold,Hatchback,Minor,85774,64049,No,Yes,1,19,Urban,1
60286,41,Female,Premium,SUV,Major,70615,477783,No,No,2,40,Urban,1
60287,59,Male,Premium,Hatchback,Total Loss,23524,580429,Yes,Yes,1,16,Rural,1
60288,50,Male,Premium,Hatchback,Total Loss,18207,11842,Yes,No,5,25,Rural,0
60289,35,Female,Basic,Sedan,Major,75982,510605,Yes,Yes,0,35,Rural,0
60290,60,Female,Gold,Sedan,Major,60813,249036,Yes,Yes,3,35,Urban,1
60291,40,Female,Gold,SUV,Total Loss,39810,73998,No,No,1,6,Urban,0
60292,67,Male,Gold,Hatchback,Minor,54796,179371,No,Yes,4,10,Rural,1
60293,30,Male,Gold,Hatchback,Major,24866,14610,No,Yes,4,9,Rural,0
60294,45,Female,Premium,Truck,Major,32668,288265,No,No,4,20,Urban,1
60295,50,Male,Basic,Hatchback,Major,68634,624108,No,Yes,3,16,Urban,0
60296,32,Female,Basic,SUV,Total Loss,69821,218514,Yes,Yes,5,19,Rural,0
60297,68,Male,Basic,Sedan,Major,89043,2559030,No,No,1,32,Rural,0
60298,33,Male,Premium,Sedan,Total Loss,71398,452552,Yes,Yes,0,44,Urban,0
60299,71,Female,Premium,Sedan,Minor,64257,517511,Yes,Yes,4,53,Urban,0
60300,28,Female,Gold,Truck,Total Loss,59420,106872,Yes,Yes,0,55,Rural,0
60301,64,Female,Premium,Sedan,Minor,23969,215571,Yes,No,4,30,Urban,0
60302,57,Female,Basic,Sedan,Major,59233,157355,Yes,Yes,0,16,Rural,1
60303,33,Male,Basic,Sedan,Total Loss,27093,361139,Yes,No,0,14,Rural,0
60304,68,Female,Gold,Hatchback,Major,66305,376483,Yes,No,3,25,Rural,0
60305,73,Male,Premium,Hatchback,Major,64545,307567,No,No,3,1,Urban,0
60306,35,Male,Premium,SUV,Major,28740,363124,Yes,Yes,1,10,Rural,1
60307,74,Female,Basic,Hatchback,Total Loss,80800,345399,Yes,No,3,35,Rural,1
60308,34,Female,Basic,Hatchback,Total Loss,36312,290000,Yes,No,4,47,Urban,0
60309,69,Male,Premium,Hatchback,Minor,52464,307567,Yes,Yes,2,51,Urban,0
60310,25,Female,Basic,SUV,Major,81454,129679,Yes,No,5,39,Urban,0
60311,19,Male,Premium,Hatchback,Major,28982,488589,No,No,5,27,Rural,0
60312,40,Female,Basic,SUV,Total Loss,79930,433127,Yes,Yes,1,26,Rural,0
60313,42,Female,Basic,SUV,Minor,58889,309080,No,No,3,24,Rural,0
60314,70,Male,Basic,Sedan,Total Loss,61418,466911,No,,2,55,Urban,0
60315,34,Male,Basic,Sedan,Minor,61252,576922,No,Yes,5,15,Urban,0
60316,62,Male,Premium,SUV,Total Loss,79752,582390,No,No,0,19,Urban,0
60317,60,Female,Basic,SUV,Major,89227,307567,Yes,Yes,2,54,Urban,0
60318,68,Male,Premium,Truck,Minor,68568,16460,Yes,Yes,0,8,Urban,1
60319,73,Male,Basic,Sedan,Total Loss,63390,217067,No,Yes,1,7,Rural,1
60320,70,Male,Premium,Sedan,Minor,68532,588418,No,Yes,5,44,Rural,0
60321,20,Male,Gold,Sedan,Major,35646,307567,No,Yes,1,20,Rural,0
60322,61,Female,Basic,SUV,Minor,34705,199735,No,No,0,59,Urban,0
60323,21,Female,Gold,SUV,Total Loss,76833,480591,Yes,Yes,5,40,Urban,1
60324,45,Female,Gold,Sedan,Major,87304,307567,Yes,No,5,58,Rural,0
60325,42,Female,Basic,SUV,Total Loss,67600,331561,No,Yes,2,2,Urban,0
60326,52,Male,Premium,Hatchback,Total Loss,32628,30602,No,Yes,0,36,Urban,1
60327,27,Female,Gold,Sedan,Minor,60279,263295,No,Yes,4,35,Rural,0
60328,21,Female,Basic,Sedan,Minor,85545,490205,No,Yes,2,52,Urban,1
60329,71,Female,Basic,Truck,Minor,31468,38897,Yes,No,1,26,Rural,1
60330,66,Male,Premium,Sedan,Total Loss,67606,428588,Yes,Yes,5,16,Rural,0
60331,32,Male,Gold,Truck,Minor,32196,124410,Yes,Yes,4,46,Rural,1
60332,23,Male,Basic,Sedan,Total Loss,19430,448154,Yes,No,3,7,Rural,1
60333,71,Male,Gold,Truck,Minor,57167,139362,No,Yes,5,30,Rural,0
60334,26,Male,Premium,Hatchback,Major,51704,283235,Yes,Yes,3,4,Urban,0
60335,57,Female,Gold,SUV,Major,61984,307567,No,No,0,38,Urban,0
60336,20,Male,Gold,Hatchback,Minor,83945,457691,No,No,1,50,Urban,0
60337,22,Male,Gold,Truck,Total Loss,34058,574021,Yes,Yes,5,50,Urban,1
60338,64,Female,Gold,Truck,Major,40113,291310,No,No,0,33,Rural,0
60339,30,Female,Premium,Hatchback,Total Loss,59809,259367,Yes,Yes,3,38,Urban,0
60340,22,Female,Gold,Hatchback,Total Loss,63741,567572,Yes,No,0,47,Rural,0
60341,72,Female,Premium,Sedan,Major,37694,259410,No,Yes,3,17,Urban,0
60342,74,Female,Premium,Sedan,Total Loss,84218,8706,No,No,0,13,Urban,1
60343,43,Male,Basic,Sedan,Total Loss,75118,397346,No,Yes,0,59,Urban,0
60344,74,Female,Gold,Sedan,Total Loss,77660,49459,No,Yes,1,2,Urban,1
60345,40,Male,Premium,SUV,Major,28088,145927,Yes,No,2,36,Urban,0
60346,55,Male,Basic,Truck,Major,80110,572806,Yes,No,2,42,Urban,0
60347,38,Female,Gold,Truck,Major,87008,198552,Yes,No,2,23,Rural,0
60348,47,Male,Basic,SUV,Major,79400,541024,Yes,Yes,5,42,Rural,1
60349,30,Male,Premium,Truck,Minor,76439,5013,Yes,Yes,1,46,Urban,1
60350,20,Female,Gold,Truck,Minor,83096,180016,Yes,Yes,2,31,Urban,1
60351,57,Male,Basic,SUV,Major,61669,60983,Yes,Yes,0,15,Rural,0
60352,58,Male,Premium,Sedan,Major,29601,403043,Yes,Yes,1,49,Urban,0
60353,55,Male,Gold,SUV,Minor,25594,595141,Yes,Yes,3,58,Urban,1
60354,66,Female,Gold,SUV,Total Loss,25328,149985,No,Yes,3,4,Urban,0
60355,19,Male,Premium,Hatchback,Total Loss,63114,340045,No,No,2,9,Rural,1
60356,48,Male,Gold,Sedan,Minor,36444,167754,Yes,No,2,43,Urban,1
60357,37,Female,Premium,SUV,Minor,84543,412206,No,Yes,0,17,Rural,0
60358,57,Male,Basic,Sedan,Minor,69320,493664,No,No,1,20,Rural,1
60359,68,Male,Basic,Sedan,Major,71360,407272,Yes,Yes,4,18,Urban,0
60360,60,Male,Basic,Hatchback,Major,88663,571527,Yes,No,0,5,Urban,1
60361,71,Male,Premium,Sedan,Minor,32574,169458,Yes,Yes,2,39,Urban,1
60362,30,Female,Basic,Hatchback,Major,44028,332653,No,Yes,5,50,Rural,1
60363,43,Male,Gold,SUV,Minor,52464,14233,Yes,No,4,51,Rural,1
60364,47,Male,Premium,SUV,Total Loss,54855,466965,Yes,No,4,58,Urban,1
60365,47,Female,Basic,SUV,Minor,52464,463378,Yes,Yes,4,43,Urban,0
60366,22,Female,Gold,Hatchback,Total Loss,16839,204533,No,No,4,56,Urban,1
60367,45,Male,Basic,Truck,Minor,23079,125241,No,Yes,3,21,Urban,0
60368,52,Male,Gold,Sedan,Minor,59035,19141,No,No,4,14,Urban,0
60369,46,Female,Premium,Hatchback,Total Loss,25780,174160,No,Yes,1,56,Urban,0
60370,47,Female,Gold,Hatchback,Total Loss,28850,498272,No,Yes,1,27,Urban,0
60371,37,Male,Premium,Hatchback,Minor,78076,539785,Yes,No,4,47,Urban,0
60372,19,Female,Premium,Truck,Minor,79784,473216,No,Yes,3,59,Urban,0
60373,46,Female,Gold,Sedan,Minor,20686,579179,Yes,No,2,52,Urban,0
60374,48,Male,Premium,Truck,Major,31588,218770,No,Yes,1,33,Rural,1
60375,46,Male,Premium,Sedan,Major,46475,51963,Yes,Yes,1,32,Rural,0
60376,67,Male,Gold,Sedan,Total Loss,60791,394018,No,Yes,0,34,Rural,0
60377,43,Female,Gold,SUV,Total Loss,39839,352926,Yes,Yes,1,12,Rural,0
60378,61,Female,Gold,Truck,Minor,46514,270211,Yes,No,1,9,Urban,0
60379,46,Male,Premium,Sedan,Minor,76039,444070,Yes,No,4,9,Rural,0
60380,70,Female,Basic,SUV,Total Loss,75592,93410,No,Yes,2,45,Urban,0
60381,51,Female,Basic,Sedan,Minor,40765,232368,No,Yes,5,47,Urban,1
60382,28,Female,Premium,Sedan,Major,89608,307567,Yes,No,1,31,Rural,0
60383,66,Female,Premium,SUV,Major,20220,103718,No,Yes,4,49,Rural,1
60384,46,Female,Gold,Truck,Total Loss,53866,168475,No,Yes,5,9,Rural,1
60385,27,Female,Basic,Sedan,Total Loss,25581,536472,Yes,Yes,1,26,Rural,0
60386,53,Female,Basic,Hatchback,Minor,25033,315215,No,Yes,5,31,Urban,1
60387,24,Female,Basic,Hatchback,Total Loss,40695,232142,No,Yes,1,40,Rural,0
60388,58,Female,Basic,Sedan,Major,83838,74703,No,Yes,1,5,Rural,0
60389,62,Female,Premium,SUV,Minor,32431,92635,No,No,5,12,Urban,0
60390,50,Male,Gold,SUV,Major,19453,36365,No,Yes,3,34,Urban,0
60391,58,Male,Premium,SUV,Total Loss,54855,259374,No,Yes,4,53,Urban,0
60392,64,Male,Gold,SUV,Major,43484,490609,No,Yes,1,16,Urban,0
60393,53,Male,Premium,SUV,Minor,41403,211408,Yes,Yes,3,34,Rural,0
60394,39,Female,Gold,Sedan,Minor,84804,28584,Yes,Yes,4,30,Rural,1
60395,24,Male,Gold,Hatchback,Minor,50276,387910,No,Yes,1,36,Urban,0
60396,69,Male,Gold,Truck,Minor,42492,46302,Yes,Yes,4,3,Urban,1
60397,71,Female,Premium,SUV,Minor,81234,106105,No,No,2,53,Rural,0
60398,54,Male,Gold,Truck,Minor,16662,573941,No,Yes,5,24,Urban,0
60399,28,Female,Gold,Hatchback,Minor,26882,221415,No,No,2,1,Rural,0
60400,56,Male,Premium,Truck,Minor,38291,495116,No,No,1,48,Urban,0
60401,29,Male,Basic,Hatchback,Minor,57241,140688,No,Yes,4,48,Urban,0
60402,63,Female,Basic,Hatchback,Minor,52522,152524,Yes,No,0,12,Urban,1
60403,70,Female,Basic,Truck,Minor,58962,264704,Yes,No,2,11,Rural,0
60404,24,Female,Premium,Truck,Major,23043,307567,Yes,Yes,2,3,Rural,1
60405,69,Male,Gold,Truck,Total Loss,33930,553815,Yes,No,3,16,Rural,1
60406,38,Female,Premium,Hatchback,Minor,26226,95583,Yes,No,0,32,Urban,1
60407,61,Female,Gold,Hatchback,Major,19628,406167,Yes,Yes,4,50,Urban,1
60408,41,Female,Basic,Hatchback,Major,73399,79128,Yes,Yes,2,18,Rural,1
60409,32,Male,Basic,Sedan,Total Loss,52464,371699,Yes,No,3,48,Urban,0
60410,62,Female,Premium,Sedan,Minor,83322,554767,Yes,No,5,3,Rural,0
60411,19,Female,Gold,Hatchback,Total Loss,28174,78251,No,No,2,51,Rural,0
60412,45,Female,Premium,Hatchback,Total Loss,54113,307567,Yes,Yes,5,5,Urban,1
60413,66,Male,Premium,Sedan,Minor,52464,17567,Yes,Yes,4,14,Rural,1
60414,41,Female,Basic,SUV,Total Loss,27793,318494,Yes,Yes,1,56,Urban,0
60415,35,Female,Gold,Hatchback,Minor,58636,51026,Yes,Yes,1,32,Rural,1
60416,47,Female,Premium,Hatchback,Minor,52268,299212,Yes,No,2,16,Rural,0
60417,26,Female,Premium,Sedan,Minor,50159,498784,Yes,No,5,23,Urban,0
60418,44,Female,Gold,SUV,Minor,16085,468603,Yes,Yes,3,16,Rural,1
60419,47,Female,Premium,Hatchback,Minor,52268,299212,Yes,No,2,16,Rural,0
60420,36,Male,Basic,Truck,Minor,27337,208070,Yes,No,2,32,Urban,0
60421,28,Male,Gold,Truck,Major,57964,85792,Yes,No,2,54,Rural,1
60422,43,Male,Premium,Sedan,Total Loss,36199,294070,Yes,No,5,11,Rural,0
60423,25,Female,Gold,Sedan,Major,88564,68566,Yes,Yes,0,39,Urban,0
60424,57,Male,Basic,Hatchback,Minor,27097,563427,No,Yes,2,17,Urban,0
60425,43,Female,Premium,SUV,Major,52365,307567,Yes,No,4,19,Rural,1
60426,51,Male,Gold,SUV,Major,55452,89872,Yes,No,0,20,Rural,0
60427,45,Female,Basic,Truck,Minor,18960,134567,No,No,0,29,Rural,0
60428,65,Female,Gold,Hatchback,Total Loss,24238,324085,No,No,4,2,Urban,1
60429,21,Female,Basic,SUV,Total Loss,82088,411026,No,No,4,46,Rural,0
60430,58,Female,Premium,Truck,Minor,78344,377346,No,No,2,42,Urban,1
60431,34,Male,Basic,Hatchback,Major,81987,14877,No,No,1,13,Rural,0
60432,30,Male,Premium,Hatchback,Minor,25937,100896,No,No,4,44,Rural,0
60433,62,Male,Basic,Sedan,Major,83148,487504,Yes,Yes,0,42,Urban,0
60434,67,Female,Basic,Truck,Total Loss,26580,52112,Yes,No,5,47,Rural,0
60435,40,Female,Gold,SUV,Total Loss,80509,284560,Yes,No,0,41,Rural,0
60436,60,Female,Gold,Sedan,Total Loss,34628,31920,Yes,Yes,2,18,Rural,0
60437,21,Male,Gold,Sedan,Total Loss,80768,453330,No,No,0,31,Urban,1
60438,61,Female,Basic,Truck,Total Loss,55832,115711,Yes,No,5,16,Rural,0
60439,71,Female,Basic,SUV,Minor,17256,236306,No,Yes,4,16,Rural,0
60440,73,Male,Gold,SUV,Total Loss,62130,158320,Yes,Yes,2,25,Urban,0
60441,32,Female,Gold,SUV,Minor,53278,52150,Yes,No,1,2,Urban,1
60442,27,Male,Gold,Sedan,Minor,64001,312937,No,Yes,4,33,Urban,0
60443,64,Female,Premium,Sedan,Total Loss,81678,541605,Yes,No,0,4,Urban,1
60444,18,Male,Basic,Hatchback,Total Loss,47837,528322,No,Yes,2,4,Urban,0
60445,40,Male,Premium,Hatchback,Minor,33936,196487,Yes,No,3,10,Urban,1
60446,68,Male,Premium,Truck,Minor,86646,545962,Yes,Yes,0,59,Urban,0
60447,35,Male,Basic,Sedan,Minor,71987,260197,No,No,5,57,Rural,0
60448,42,Female,Premium,SUV,Major,52464,340356,Yes,Yes,1,36,Urban,1
60449,46,Female,Premium,Hatchback,Major,65450,481490,Yes,Yes,3,6,Rural,0
60450,52,Male,Gold,Hatchback,Total Loss,52464,504425,No,Yes,3,34,Urban,1
60451,42,Female,Basic,Hatchback,Major,65772,10100,No,Yes,0,43,Rural,0
60452,74,Female,Basic,Sedan,Total Loss,16564,93979,Yes,No,2,16,Rural,0
60453,52,Male,Premium,Truck,Total Loss,46356,168209,Yes,Yes,3,8,Rural,0
60454,21,Male,Basic,Hatchback,Major,65812,585853,Yes,Yes,4,4,Urban,0
60455,24,Male,Gold,Hatchback,Major,62756,194681,Yes,Yes,0,41,Urban,0
60456,58,Female,Premium,Hatchback,Minor,20557,47440,No,No,5,11,Rural,1
60457,57,Male,Basic,Hatchback,Major,43855,296589,Yes,Yes,5,6,Urban,0
60458,26,Male,Premium,Truck,Minor,15105,280321,No,Yes,4,48,Rural,0
60459,24,Male,Premium,SUV,Total Loss,53399,497799,Yes,No,2,43,Urban,1
60460,19,Male,Gold,SUV,Major,56623,139115,No,No,4,17,Urban,1
60461,20,Male,Basic,SUV,Minor,48105,344851,Yes,No,2,29,Rural,1
60462,36,Female,Basic,SUV,Major,58364,239910,Yes,No,5,52,Urban,0
60463,73,Female,Gold,Truck,Total Loss,87551,307567,No,Yes,5,40,Urban,0
60464,19,Male,Premium,Truck,Major,51446,465310,Yes,No,2,36,Urban,0
60465,63,Male,Gold,Truck,Minor,55966,285469,Yes,Yes,0,40,Rural,0
60466,39,Male,Gold,Truck,Major,83960,196061,No,No,5,13,Rural,0
60467,72,Female,Premium,Sedan,Minor,81258,16654,No,No,5,28,Urban,0
60468,38,Male,Premium,Truck,Total Loss,68711,202087,Yes,No,3,21,Urban,1
60469,37,Male,Basic,Truck,Major,15148,101202,Yes,Yes,4,19,Rural,1
60470,54,Male,Basic,Truck,Major,85994,158561,Yes,No,3,36,Rural,0
60471,25,Female,Basic,Hatchback,Minor,74053,241923,No,Yes,1,40,Urban,0
60472,30,Male,Gold,Sedan,Total Loss,52464,471691,Yes,No,2,17,Rural,1
60473,62,Male,Gold,Sedan,Major,20700,459573,No,Yes,4,36,Rural,0
60474,51,Male,Premium,Truck,Major,62462,523139,No,No,0,31,Rural,0
60475,25,Female,Gold,Hatchback,Major,88983,124805,No,No,4,5,Rural,1
60476,43,Female,Basic,Truck,Total Loss,55126,213680,Yes,No,2,42,Rural,0
60477,38,Female,Basic,Sedan,Minor,23846,73721,No,Yes,5,3,Rural,1
60478,43,Female,Gold,Hatchback,Total Loss,77518,47582,No,Yes,1,56,Rural,0
60479,69,Male,Premium,Truck,Minor,87650,38743,Yes,No,3,31,Rural,1
60480,38,Female,Premium,Truck,Total Loss,35957,342899,No,Yes,5,3,Rural,0
60481,45,Male,Basic,SUV,Minor,72676,143364,Yes,Yes,2,42,Urban,1
60482,48,Female,Gold,Sedan,Minor,85504,206602,Yes,Yes,0,32,Rural,0
60483,38,Male,Premium,Hatchback,Minor,63743,317595,No,Yes,3,19,Urban,0
60484,44,Female,Basic,Sedan,Major,64884,416286,Yes,No,3,3,Rural,0
60485,35,Male,Gold,Sedan,Major,85163,498272,Yes,No,1,54,Rural,0
60486,29,Male,Gold,Truck,Major,27988,153899,Yes,Yes,2,8,Rural,0
60487,43,Male,Basic,Truck,Major,88184,315293,No,No,3,33,Rural,0
60488,66,Female,Premium,SUV,Major,29171,178734,Yes,Yes,3,23,Rural,1
60489,39,Male,Premium,Truck,Major,16474,447804,No,Yes,1,48,Rural,1
60490,47,Male,Gold,Sedan,Total Loss,52464,35214,Yes,No,2,22,Rural,0
60491,59,Female,Gold,Hatchback,Major,30309,573765,No,No,4,8,Rural,0
60492,18,Female,Premium,Hatchback,Major,31201,163989,Yes,No,4,12,Urban,0
60493,71,Male,Gold,SUV,Total Loss,42865,512779,No,No,1,8,Urban,0
60494,41,Female,Premium,Sedan,Total Loss,74175,309938,Yes,Yes,5,8,Urban,0
60495,42,Female,Premium,Truck,Minor,29030,136382,Yes,No,1,6,Rural,1
60496,18,Female,Gold,SUV,Total Loss,30801,507969,Yes,Yes,4,18,Rural,0
60497,31,Male,Premium,SUV,Major,87250,591268,Yes,Yes,1,57,Urban,1
60498,25,Female,Premium,Hatchback,Total Loss,16971,418658,Yes,Yes,1,16,Rural,0
60499,54,Female,Gold,Hatchback,Total Loss,82122,171891,Yes,Yes,3,16,Rural,1
60500,51,Female,Basic,Truck,Total Loss,46559,368957,No,No,5,26,Rural,0
60501,30,Male,Premium,Sedan,Total Loss,43483,84756,No,Yes,1,20,Rural,1
60502,74,Female,Basic,SUV,Total Loss,80422,160738,No,No,4,28,Rural,0
60503,69,Female,Gold,SUV,Major,24880,357400,No,No,2,51,Urban,1
60504,59,Female,Basic,Hatchback,Major,78798,131092,No,Yes,5,52,Urban,0
60505,50,Male,Basic,Hatchback,Major,27833,8155,Yes,Yes,5,17,Urban,0
60506,48,Female,Basic,Sedan,Minor,66663,156775,No,No,3,47,Rural,0
60507,56,Female,Gold,Truck,Minor,48102,90825,Yes,No,3,48,Rural,1
60508,42,Male,Premium,Sedan,Major,32755,360640,Yes,No,0,35,Rural,0
60509,35,Male,Basic,Truck,Major,33082,449880,Yes,No,2,21,Rural,0
60510,44,Female,Premium,Hatchback,Major,74967,551061,Yes,Yes,0,26,Urban,1
60511,42,Female,Premium,SUV,Minor,36823,528668,No,Yes,5,2,Rural,0
60512,29,Male,Basic,Hatchback,Total Loss,70121,166731,No,No,3,58,Rural,0
60513,44,Female,Premium,Sedan,Major,28153,207089,Yes,No,4,7,Urban,0
60514,50,Male,Premium,Hatchback,Total Loss,18207,11842,Yes,No,5,25,Rural,0
60515,74,Male,Basic,Sedan,Total Loss,20647,540225,No,Yes,2,38,Rural,1
60516,74,Female,Premium,Hatchback,Minor,70502,237965,No,Yes,2,44,Urban,0
60517,71,Female,Premium,Sedan,Total Loss,49031,520111,Yes,No,0,33,Rural,1
60518,28,Male,Premium,Truck,Total Loss,15207,242807,No,Yes,1,22,Rural,1
60519,57,Female,Premium,Hatchback,Total Loss,20116,2449458,No,No,0,12,Rural,0
60520,66,Male,Basic,Sedan,Total Loss,18362,496282,Yes,No,5,38,Rural,0
60521,25,Female,Gold,Truck,Total Loss,82375,154207,No,No,3,30,Rural,0
60522,36,Female,Premium,Sedan,Major,76426,307567,No,Yes,4,15,Rural,0
60523,63,Male,Premium,Truck,Minor,67705,236380,No,Yes,3,54,Urban,1
60524,53,Male,Basic,Hatchback,Minor,65498,193202,Yes,Yes,4,36,Urban,1
60525,53,Male,Premium,Truck,Total Loss,68262,323148,No,Yes,0,48,Urban,0
60526,31,Female,Basic,Hatchback,Total Loss,83337,286352,No,Yes,2,47,Urban,0
60527,49,Male,Premium,Sedan,Major,22951,91991,Yes,No,0,40,Rural,1
60528,70,Male,Premium,Truck,Minor,25863,35786,Yes,Yes,5,52,Rural,1
60529,18,Female,Gold,SUV,Major,88490,391286,No,Yes,4,33,Rural,1
60530,42,Female,Basic,SUV,Total Loss,67600,331561,No,Yes,2,2,Urban,0
60531,40,Male,Premium,Hatchback,Major,75210,266051,Yes,No,5,41,Urban,0
60532,34,Female,Premium,SUV,Total Loss,71806,170127,No,No,4,29,Rural,0
60533,63,Male,Premium,Sedan,Major,25264,21504,No,Yes,5,33,Rural,1
60534,33,Male,Basic,Truck,Major,52464,370756,No,Yes,3,37,Urban,0
60535,71,Male,Gold,SUV,Major,38235,561282,Yes,No,1,48,Urban,0
60536,52,Male,Gold,Hatchback,Total Loss,52464,504425,No,Yes,3,34,Urban,1
60537,21,Male,Basic,Truck,Minor,69858,500746,Yes,Yes,4,2,Rural,1
60538,69,Female,Basic,Sedan,Total Loss,43783,307567,Yes,Yes,3,5,Rural,0
60539,52,Male,Basic,Truck,Major,52464,587141,Yes,Yes,1,47,Urban,0
60540,46,Male,Gold,Sedan,Total Loss,25797,281202,No,No,2,59,Rural,0
60541,43,Male,Gold,Hatchback,Minor,85849,239516,No,Yes,1,36,Urban,0
60542,24,Male,Gold,Truck,Minor,27673,446821,Yes,Yes,1,39,Rural,0
60543,69,Male,Premium,Hatchback,Total Loss,57059,167282,No,Yes,2,12,Urban,0
60544,68,Male,Premium,Truck,Minor,86646,545962,Yes,Yes,0,59,Urban,0
60545,21,Male,Premium,SUV,Major,55177,499533,Yes,No,2,46,Urban,0
60546,30,Male,Gold,Sedan,Major,89747,279143,No,Yes,4,43,Urban,1
60547,67,Female,Gold,Sedan,Minor,55596,418982,Yes,Yes,2,5,Urban,0
60548,51,Female,Basic,Sedan,Minor,40765,232368,No,Yes,5,47,Urban,1
60549,57,Male,Basic,SUV,Total Loss,66036,351862,No,No,2,59,Rural,0
60550,54,Male,Premium,SUV,Minor,76752,307567,No,Yes,1,24,Rural,0
60551,25,Male,Premium,Hatchback,Total Loss,16533,77691,No,Yes,4,17,Rural,0
60552,40,Female,Gold,Truck,Minor,73217,481337,Yes,No,5,21,Rural,0
60553,61,Male,Premium,SUV,Major,38998,211323,No,Yes,4,1,Urban,0
60554,74,Male,Basic,Truck,Major,79761,556688,Yes,Yes,3,17,Urban,1
60555,51,Female,Basic,Truck,Total Loss,38728,24788,Yes,No,2,46,Rural,1
60556,63,Male,Basic,SUV,Major,34699,144060,Yes,Yes,4,58,Rural,0
60557,22,Female,Premium,Truck,Major,22118,47146,Yes,Yes,0,21,Urban,0
60558,39,Male,Basic,Truck,Minor,17548,548967,No,No,1,20,Rural,0
60559,44,Male,Basic,SUV,Total Loss,66632,507381,No,No,0,24,Rural,0
60560,32,Male,Gold,Truck,Minor,87195,224171,No,Yes,2,28,Urban,0
60561,67,Male,Basic,Truck,Total Loss,18741,19992,No,Yes,2,10,Urban,0
60562,61,Female,Basic,Sedan,Minor,76053,199500,Yes,Yes,3,35,Urban,1
60563,62,Male,Gold,Truck,Total Loss,81951,503896,Yes,Yes,5,8,Urban,0
60564,36,Male,Gold,SUV,Total Loss,21898,589651,Yes,Yes,2,14,Urban,0
60565,44,Female,Basic,SUV,Major,64754,54663,Yes,Yes,3,2,Urban,0
60566,39,Male,Premium,SUV,Minor,33390,292693,Yes,No,5,59,Rural,0
60567,21,Female,Gold,SUV,Total Loss,52464,270906,No,No,5,39,Rural,0
60568,50,Male,Gold,Truck,Major,52668,441006,No,No,1,47,Rural,1
60569,20,Female,Gold,Sedan,Total Loss,84807,329612,Yes,Yes,3,35,Urban,0
60570,61,Female,Basic,Truck,Major,24251,212572,No,No,3,45,Urban,0
60571,49,Female,Gold,Hatchback,Total Loss,77438,459521,No,No,5,21,Urban,1
60572,68,Female,Premium,SUV,Major,32879,213439,No,Yes,3,50,Urban,0
